Gene,Score,in.gold.standard,gold.standard.genes.in.cluster,Clade
SDK1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SDK2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FNDC3A,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FNDC3B,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CNTN2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SLC8A1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SLC8A2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SLC8A3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PRTG,0.00058633831720903,No,RPA1|DNA2,PROTISTS
IGDCC4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NRCAM,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FN1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
DSCAM,0.00058633831720903,No,RPA1|DNA2,PROTISTS
DSCAML1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CNTN4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
IGDCC3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CHL1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CNTN3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CNTN5,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CNTN6,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CNTN1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
L1CAM,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ROBO1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ROBO2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ROBO3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TNXB,0.00058633831720903,No,RPA1|DNA2,PROTISTS
POT1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PRIMPOL,0.00058633831720903,No,RPA1|DNA2,PROTISTS
DNASE1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
DNASE1L2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
DNASE1L1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
DNASE1L3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
N4BP2L1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SH3TC1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
KCNK18,0.00058633831720903,No,RPA1|DNA2,PROTISTS
KCNK1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
KCNK15,0.00058633831720903,No,RPA1|DNA2,PROTISTS
IYD,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SLCO5A1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SLCO3A1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SLCO4A1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SLCO1B7,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SLCO1B1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ENSP00000441269.1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SLCO1B3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SLCO1C1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SLCO2B1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SLCO1A2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SLCO2A1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PNN,0.00058633831720903,No,RPA1|DNA2,PROTISTS
IGSF9,0.00058633831720903,No,RPA1|DNA2,PROTISTS
IGSF9B,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NUP58,0.00058633831720903,No,RPA1|DNA2,PROTISTS
DEF6,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SWAP70,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NUP214,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MED31,0.00058633831720903,No,RPA1|DNA2,PROTISTS
BAZ2B,0.00058633831720903,No,RPA1|DNA2,PROTISTS
BPTF,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TRIM66,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FMNL3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
GRID2IP,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FHDC1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TXNDC2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PLEC,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SMC5,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SNIP1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CDS1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CDS2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
EIF5,0.00058633831720903,No,RPA1|DNA2,PROTISTS
DHRS12,0.00058633831720903,No,RPA1|DNA2,PROTISTS
BRD4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ANKRD24,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PI4KA,0.00058633831720903,No,RPA1|DNA2,PROTISTS
POLA1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
USP16,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CHD6,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CHD9,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CHD7,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CHD8,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CHD1L,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SMARCAD1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CHD5,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CHD3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CHD4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
RECQL5,0.00058633831720903,No,RPA1|DNA2,PROTISTS
RECQL,0.00058633831720903,No,RPA1|DNA2,PROTISTS
UBR5,0.00058633831720903,No,RPA1|DNA2,PROTISTS
UBE3B,0.00058633831720903,No,RPA1|DNA2,PROTISTS
UBE3C,0.00058633831720903,No,RPA1|DNA2,PROTISTS
RAD50,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PSMD1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CLPTM1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CLPTM1L,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ZNF462,0.00058633831720903,No,RPA1|DNA2,PROTISTS
RNF112,0.00058633831720903,No,RPA1|DNA2,PROTISTS
RNGTT,0.00058633831720903,No,RPA1|DNA2,PROTISTS
UFD1L,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SRRT,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TGIF2-C20orf24,0.00058633831720903,No,RPA1|DNA2,PROTISTS
AEBP2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TAF7,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TAF7L,0.00058633831720903,No,RPA1|DNA2,PROTISTS
RCOR2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
RCOR3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TAF3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PLEK,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PLEK2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FAM109A,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SH3BP2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
GAB3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
GAB1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
GAB4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
DAPP1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PLEKHA1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PLEKHA2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PLEKHA6,0.00058633831720903,No,RPA1|DNA2,PROTISTS
IPCEF1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ZFP57,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ZBTB5,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ZBTB32,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ZNF219,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ZFAT,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ZNF131,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ZBTB37,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ZBTB43,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ZBTB7A,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ZBTB39,0.00058633831720903,No,RPA1|DNA2,PROTISTS
HIVEP3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SRP19,0.00058633831720903,No,RPA1|DNA2,PROTISTS
USB1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SPRTN,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ZNF469,0.00058633831720903,No,RPA1|DNA2,PROTISTS
POLR3K,0.00058633831720903,No,RPA1|DNA2,PROTISTS
HELZ,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MOV10,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MOV10L1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
XPR1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
RPUSD2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TBC1D24,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ZNF768,0.00058633831720903,No,RPA1|DNA2,PROTISTS
GTF3A,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CWC15,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PRPF38A,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TLDC2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
OXR1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
RBM22,0.00058633831720903,No,RPA1|DNA2,PROTISTS
U2AF2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CTTN,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FCHSD1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
RIMBP2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PACSIN2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PACSIN1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PACSIN3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CRK,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CRKL,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ARHGEF40,0.00058633831720903,No,RPA1|DNA2,PROTISTS
DBN1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ARHGEF33,0.00058633831720903,No,RPA1|DNA2,PROTISTS
GMFB,0.00058633831720903,No,RPA1|DNA2,PROTISTS
GMFG,0.00058633831720903,No,RPA1|DNA2,PROTISTS
OSTC,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SCAI,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NUP210,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NUP210L,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MCF2L2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PSTPIP2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TRIP10,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FNBP1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FNBP1L,0.00058633831720903,No,RPA1|DNA2,PROTISTS
COMMD7,0.00058633831720903,No,RPA1|DNA2,PROTISTS
COMMD4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CCDC22,0.00058633831720903,No,RPA1|DNA2,PROTISTS
COMMD3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CNKSR1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PLEKHA4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PHLDB1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PHLDB2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TSEN2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TSEN34,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PIK3R1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
DBNL,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PLEKHG7,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PLEKHG5,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PLEKHG6,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ARHGEF15,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ARHGEF1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ARHGEF12,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ARHGEF11,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ARHGEF16,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ARHGAP1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
EXOC3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FAM49A,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FAM49B,0.00058633831720903,No,RPA1|DNA2,PROTISTS
LAMA4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SMYD5,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PPP1R21,0.00058633831720903,No,RPA1|DNA2,PROTISTS
AP5M1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
WDR11,0.00058633831720903,No,RPA1|DNA2,PROTISTS
C10orf76,0.00058633831720903,No,RPA1|DNA2,PROTISTS
GCKR,0.00058633831720903,No,RPA1|DNA2,PROTISTS
HPS1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MCRS1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SPG11,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SMCR8,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MROH1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MROH2A,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MROH2B,0.00058633831720903,No,RPA1|DNA2,PROTISTS
KCNIP1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
KCNIP3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
KCNIP4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
RCVRN,0.00058633831720903,No,RPA1|DNA2,PROTISTS
HPCAL1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NCS1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NCALD,0.00058633831720903,No,RPA1|DNA2,PROTISTS
HPCAL4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
VSNL1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
KIAA1147,0.00058633831720903,No,RPA1|DNA2,PROTISTS
EPHX1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
HEPH,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CP,0.00058633831720903,No,RPA1|DNA2,PROTISTS
HEPHL1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
OCA2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TMEM180,0.00058633831720903,No,RPA1|DNA2,PROTISTS
YIPF4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NUP188,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PACS1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PACS2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
VIPAS39,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TTC25,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MKI67,0.00058633831720903,No,RPA1|DNA2,PROTISTS
STX18,0.00058633831720903,No,RPA1|DNA2,PROTISTS
GPAT3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
GPAT4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TMEM120A,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TMEM120B,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PPP1R9A,0.00058633831720903,No,RPA1|DNA2,PROTISTS
RIMS2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TOE1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
XYLT1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
XYLT2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ENSP00000457718.1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MYRF,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MYRFL,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ADGRG2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ADGRG4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
HTT,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ADGRF5,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ADGRL1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ADGRL2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ADGRD1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ADGRL3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ADGRD2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ADGRF3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ADGRG3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ADGRG7,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ADGRG5,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CREB3L3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CREB3L4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
XRCC1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
B4GAT1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
GYLTL1B,0.00058633831720903,No,RPA1|DNA2,PROTISTS
LARGE,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PLB1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
KIAA1919,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MFSD4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
GRAMD4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FRMPD1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ABRACL,0.00058633831720903,No,RPA1|DNA2,PROTISTS
LACTBL1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FAM98C,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FAM98A,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FAM98B,0.00058633831720903,No,RPA1|DNA2,PROTISTS
BICC1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FPGT,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FUK,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ATHL1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MITD1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SGPP1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SGPP2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
AP5Z1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SIDT2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
F8,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MSTO1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
KCTD9,0.00058633831720903,No,RPA1|DNA2,PROTISTS
KIAA0922,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CUTC,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TEP1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TRAF7,0.00058633831720903,No,RPA1|DNA2,PROTISTS
AOAH,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PLEKHM1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
RUBCN,0.00058633831720903,No,RPA1|DNA2,PROTISTS
DEF8,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PLEKHM3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
HSD11B2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
RDH5,0.00058633831720903,No,RPA1|DNA2,PROTISTS
BDH1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
HSD17B6,0.00058633831720903,No,RPA1|DNA2,PROTISTS
RDH16,0.00058633831720903,No,RPA1|DNA2,PROTISTS
HSD11B1L,0.00058633831720903,No,RPA1|DNA2,PROTISTS
DHRS7,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CECR1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
VWA5B2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
VWA5A,0.00058633831720903,No,RPA1|DNA2,PROTISTS
VWA5B1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
DPYSL4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
DPYS,0.00058633831720903,No,RPA1|DNA2,PROTISTS
DPYSL2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
DPYSL5,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CRMP1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
DPYSL3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
UBR4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MAN2C1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NUDT6,0.00058633831720903,No,RPA1|DNA2,PROTISTS
RSAD1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
HSPA12A,0.00058633831720903,No,RPA1|DNA2,PROTISTS
HSPA12B,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ARMC9,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TRIM37,0.00058633831720903,No,RPA1|DNA2,PROTISTS
HSDL2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MYCBP2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
UPB1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CEMIP,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TMEM2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PKHD1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PKHD1L1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SQRDL,0.00058633831720903,No,RPA1|DNA2,PROTISTS
GLA,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NAGA,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SPATA20,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PYROXD1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
DET1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SDR39U1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SLC35C1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PXDN,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PXDNL,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TPO,0.00058633831720903,No,RPA1|DNA2,PROTISTS
WDR48,0.00058633831720903,No,RPA1|DNA2,PROTISTS
KMO,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ADPRHL1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TFB1M,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MTMR14,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MAOA,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MAOB,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TDO2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NCKAP1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NCKAP1L,0.00058633831720903,No,RPA1|DNA2,PROTISTS
GBA2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NMRAL1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FUT10,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FUT11,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FUT4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FUT7,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FUT9,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TATDN2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
LRRK1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
LRRK2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SLC45A1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SLC45A3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SLC45A2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SLC45A4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
WDR4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
GUCD1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
B3GNTL1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
UBLCP1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CLYBL,0.00058633831720903,No,RPA1|DNA2,PROTISTS
HSD3B1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
HSD3B2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NWD1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NWD2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PCYOX1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PCYOX1L,0.00058633831720903,No,RPA1|DNA2,PROTISTS
LENG9,0.00058633831720903,No,RPA1|DNA2,PROTISTS
TANGO2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CWH43,0.00058633831720903,No,RPA1|DNA2,PROTISTS
SLC35B4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ADHFE1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ADD2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ADD1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ADD3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MARS,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ACTR5,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CCZ1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NOMO3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NOMO1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NOMO2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
ATPAF1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
MLLT4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CNTNAP3,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CNTNAP3B,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CNTNAP4,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CNTNAP2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CNTNAP5,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NABP1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
NABP2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
RNF121,0.00058633831720903,No,RPA1|DNA2,PROTISTS
RNF175,0.00058633831720903,No,RPA1|DNA2,PROTISTS
EFR3A,0.00058633831720903,No,RPA1|DNA2,PROTISTS
EFR3B,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FANCI,0.00058633831720903,No,RPA1|DNA2,PROTISTS
FANCD2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
KIAA0368,0.00058633831720903,No,RPA1|DNA2,PROTISTS
HGSNAT,0.00058633831720903,No,RPA1|DNA2,PROTISTS
LIN9,0.00058633831720903,No,RPA1|DNA2,PROTISTS
GCFC2,0.00058633831720903,No,RPA1|DNA2,PROTISTS
PAXBP1,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CC2D1A,0.00058633831720903,No,RPA1|DNA2,PROTISTS
CC2D1B,0.00058633831720903,No,RPA1|DNA2,PROTISTS
