Gene,Score,in.gold.standard,gold.standard.genes.in.cluster,Clade
GATC,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
MRPL40,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SNAPIN,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TMEM242,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
C12orf57,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
NDUFAF4,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TMEM86B,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
GPR150,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
NANOS2,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
CFHR1,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
CFHR2,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
CFHR3,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
MBD3L1,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
PSG4,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
PSG7,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
PSG3,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
PSG1,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
PSG8,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
PSG5,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
PSG6,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
PSG9,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
CEACAM7,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
PSG11,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
PSG2,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
EPPIN,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
EPPIN-WFDC6,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
REG1A,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
REG1B,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
C7orf55,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TOMM22,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
FERD3L,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SAMD1,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SAMD13,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
HSPB3,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
POP7,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
EFHD1,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
EFHD2,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
KCTD5,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ZNF706,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TAX1BP3,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
CACFD1,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ENSP00000486907.1,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
BLOC1S2,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
MPHOSPH6,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
DHRS7B,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
DHRS7C,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
HPGDS,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
IFT43,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ENSP00000418910.1,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
MRPL35,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
MRPL47,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
BTBD8,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ERP27,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
KRTCAP2,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
C6orf136,0.00322407307898979,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
EXD3,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
C16orf52,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
NUDT3,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
NUDT4,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
NUDT10,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
NUDT11,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
NAA60,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
PTPMT1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TMEM208,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ETHE1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ENSP00000447650.1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ST13,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ALDOB,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ALDOA,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ALDOC,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TLK1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TLK2,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TSNARE1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
KXD1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
DDA1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ICT1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SNAPC4,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
AFMID,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ADRM1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ENSP00000485715.1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
MED22,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
AMH,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ADO,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ZNHIT2,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
DNAJC17,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TMEM177,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
PEBP4,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
THEM6,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ENSP00000478035.1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
MRPL23,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ANKLE1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
NAT6,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
C8orf82,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SET,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SETSIP,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TSPYL2,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TSPYL5,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TSPYL4,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TSPYL1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TSPYL6,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
MCAT,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TMBIM6,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TRMT12,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
NXNL1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
NXNL2,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
NAPRT,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TMEM222,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ATAD3C,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ATAD3A,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ATAD3B,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ERH,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
GTPBP10,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
MTG2,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
DNAJB11,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
DNAJB13,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
DNAJB5,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
DNAJB1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
DNAJB4,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
CDHR4,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
PSENEN,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
FJX1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
BIRC8,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
MAGEL2,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
BTBD18,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
EEF1E1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
FKBP6,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
MMGT1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
MED21,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
C17orf49,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
RNASEK-C17orf49,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
PLCXD1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
MRGBP,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TMEM64,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
F8A3,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
DYTN,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
RFX8,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
DCDC2C,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
NOG,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
MKRN2OS,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
EMC7,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
LYAR,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TIPIN,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
DNTTIP2,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SYS1,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
FBXL6,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
MRPL39,0.00360793746241732,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SLC2A14,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SLC2A3,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SLC2A1,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SLC2A4,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SLC2A9,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SLC2A5,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SLC2A7,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ENSP00000487472.1,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SLC2A11,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SLC2A8,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SNRPB,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SNRPN,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
PNKD,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
HAGHL,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SLC25A44,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SLC25A24,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SLC25A23,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SLC25A25,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
UCP1,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
UCP2,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
UCP3,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SLC25A27,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
CHMP1A,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
CHMP1B,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
DCAF7,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
CYTH4,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
CYTH2,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
CYTH1,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
CYTH3,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
WDR12,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SRSF1,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SRSF9,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SRSF5,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SRSF6,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
EIF1AD,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
MAF1,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
C9orf114,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ENSP00000470059.1,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
MOCS2,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
STUB1,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SIRT6,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SIRT7,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
THOC3,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
COPE,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
GPS1,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
CCDC130,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
CCDC94,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ISY1,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ISY1-RAB43,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
RNF113A,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
RNF113B,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
AP3D1,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
PRKCSH,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
PSMD8,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
COPZ1,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
COPZ2,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
TCEB1,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
BUB3,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
WDR5,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
WDR5B,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
MED10,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ZFP42,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
YY1,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
YY2,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
DENR,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
IMMP1L,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
IMMP2L,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
RRS1,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
RPL28,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
HRSP12,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
PAM16,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
SPCS3,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
GINS2,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
CIAPIN1,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
YEATS4,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
RABGGTB,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
CHURC1-FNTB,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
FNTB,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
OGG1,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ENSP00000487504.1,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
REXO4,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
ISG20,0.00418702023726448,No,RAD51D|RAD51C|RAD51B|DMC1|RAD51|RECQL4,ALL_SPECIES
