Gene,Score,in.gold.standard,gold.standard.genes.in.cluster,Clade
CDRT4,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PLGLB2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
STATH,0.00254129606099111,No,FANCF|STRA13,PROTISTS
GNGT2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C6orf48,0.00254129606099111,No,FANCF|STRA13,PROTISTS
DEFB107B,0.00254129606099111,No,FANCF|STRA13,PROTISTS
KRTAP3-1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C2orf88,0.00254129606099111,No,FANCF|STRA13,PROTISTS
DEFB110,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ST20,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MT4,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SMIM11A,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SMKR1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000486263.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000489429.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
DEC1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
KRTAP6-2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485497.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MT-ATP8,0.00254129606099111,No,FANCF|STRA13,PROTISTS
NPIPA7,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000469588.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000476225.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MT1F,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MT1HL1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
IFITM10,0.00254129606099111,No,FANCF|STRA13,PROTISTS
LST1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000487138.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MT1X,0.00254129606099111,No,FANCF|STRA13,PROTISTS
LUZP6,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485267.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
KRTAP20-1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
KRTAP19-3,0.00254129606099111,No,FANCF|STRA13,PROTISTS
KRTAP19-7,0.00254129606099111,No,FANCF|STRA13,PROTISTS
KRTAP6-1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SPRR2E,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SPRR2A,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SPRR2B,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000486755.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
KRTAP19-6,0.00254129606099111,No,FANCF|STRA13,PROTISTS
KRTAP20-4,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PRM1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PRRT1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SPRR2F,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MRLN,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SPRR2D,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SPRR2G,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MT1A,0.00254129606099111,No,FANCF|STRA13,PROTISTS
NLRP2P,0.00254129606099111,No,FANCF|STRA13,PROTISTS
KRTAP19-8,0.00254129606099111,No,FANCF|STRA13,PROTISTS
OCLM,0.00254129606099111,No,FANCF|STRA13,PROTISTS
APELA,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000487094.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MMP24-AS1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
HMGN2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
LOR,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CNPY1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485570.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
GYPE,0.00254129606099111,No,FANCF|STRA13,PROTISTS
DEFB106B,0.00254129606099111,No,FANCF|STRA13,PROTISTS
DEFB124,0.00254129606099111,No,FANCF|STRA13,PROTISTS
NUPR1L,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000475702.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000482855.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C18orf42,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000424708.2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
DEFB121,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SCGB1D4,0.00254129606099111,No,FANCF|STRA13,PROTISTS
KRTAP19-4,0.00254129606099111,No,FANCF|STRA13,PROTISTS
S100B,0.00254129606099111,No,FANCF|STRA13,PROTISTS
COX7B,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CD59,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CXCL13,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000477043.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
KRBOX1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PLA2G2E,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000474135.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
AARD,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TMCO2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
GPHA2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MRPS24,0.00254129606099111,No,FANCF|STRA13,PROTISTS
IL7,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PYY,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PDE6G,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SERTAD3,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485558.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SHFM1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
LY6H,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TMEM263,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CRB3,0.00254129606099111,No,FANCF|STRA13,PROTISTS
NLRP10,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SMLR1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PGF,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000465212.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C2orf91,0.00254129606099111,No,FANCF|STRA13,PROTISTS
DEFB112,0.00254129606099111,No,FANCF|STRA13,PROTISTS
NMS,0.00254129606099111,No,FANCF|STRA13,PROTISTS
APOC3,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000479675.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TP53I11,0.00254129606099111,No,FANCF|STRA13,PROTISTS
LY6G6D,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000456336.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ATF6B,0.00254129606099111,No,FANCF|STRA13,PROTISTS
DAOA,0.00254129606099111,No,FANCF|STRA13,PROTISTS
UCN,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C11orf86,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C11orf71,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PF4V1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TMEM265,0.00254129606099111,No,FANCF|STRA13,PROTISTS
NCR3,0.00254129606099111,No,FANCF|STRA13,PROTISTS
KLLN,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PRY,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TXNRD3NB,0.00254129606099111,No,FANCF|STRA13,PROTISTS
FTCDNL1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
IL21,0.00254129606099111,No,FANCF|STRA13,PROTISTS
EQTN,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C7orf33,0.00254129606099111,No,FANCF|STRA13,PROTISTS
GADD45B,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MSH5-SAPCD1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485227.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
OOEP,0.00254129606099111,No,FANCF|STRA13,PROTISTS
IGFL1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MPZL2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PSCA,0.00254129606099111,No,FANCF|STRA13,PROTISTS
FGF16,0.00254129606099111,No,FANCF|STRA13,PROTISTS
G0S2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MDK,0.00254129606099111,No,FANCF|STRA13,PROTISTS
LSMEM2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485076.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
GAL,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485548.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485642.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485273.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C5orf67,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000477935.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CCL17,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PKIA,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MAGEA2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C14orf119,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C15orf61,0.00254129606099111,No,FANCF|STRA13,PROTISTS
LGALS1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C2orf66,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PTH2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TCL1B,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CCL4L2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
DEFB103B,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SERTM1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TMEM155,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C12orf76,0.00254129606099111,No,FANCF|STRA13,PROTISTS
HRK,0.00254129606099111,No,FANCF|STRA13,PROTISTS
NGFRAP1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PRR15L,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SCT,0.00254129606099111,No,FANCF|STRA13,PROTISTS
APLN,0.00254129606099111,No,FANCF|STRA13,PROTISTS
OTOS,0.00254129606099111,No,FANCF|STRA13,PROTISTS
KIR3DL2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
HAMP,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SPRR4,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PF4,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ARPP19,0.00254129606099111,No,FANCF|STRA13,PROTISTS
BBIP1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000479119.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C2orf15,0.00254129606099111,No,FANCF|STRA13,PROTISTS
FXYD4,0.00254129606099111,No,FANCF|STRA13,PROTISTS
KRTAP12-1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
COX7A1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SCGB1C1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SCGB1C2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C10orf113,0.00254129606099111,No,FANCF|STRA13,PROTISTS
IL1F10,0.00254129606099111,No,FANCF|STRA13,PROTISTS
FAM19A1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
GNG8,0.00254129606099111,No,FANCF|STRA13,PROTISTS
GNG12,0.00254129606099111,No,FANCF|STRA13,PROTISTS
GNG7,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000468280.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
GNG4,0.00254129606099111,No,FANCF|STRA13,PROTISTS
LENEP,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TAC1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
IGFL4,0.00254129606099111,No,FANCF|STRA13,PROTISTS
DAP,0.00254129606099111,No,FANCF|STRA13,PROTISTS
FAM122C,0.00254129606099111,No,FANCF|STRA13,PROTISTS
OR56B1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
NTM,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SDC2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
LIF,0.00254129606099111,No,FANCF|STRA13,PROTISTS
LYZL6,0.00254129606099111,No,FANCF|STRA13,PROTISTS
OR2B11,0.00254129606099111,No,FANCF|STRA13,PROTISTS
BCL2L11,0.00254129606099111,No,FANCF|STRA13,PROTISTS
LALBA,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000463981.2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
OPALIN,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C5orf24,0.00254129606099111,No,FANCF|STRA13,PROTISTS
OR5M3,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MYF6,0.00254129606099111,No,FANCF|STRA13,PROTISTS
OR5D14,0.00254129606099111,No,FANCF|STRA13,PROTISTS
VSIG2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ERVV-1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ERVV-2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TSSC4,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TMEM176B,0.00254129606099111,No,FANCF|STRA13,PROTISTS
GPR132,0.00254129606099111,No,FANCF|STRA13,PROTISTS
OR10J3,0.00254129606099111,No,FANCF|STRA13,PROTISTS
OR2AE1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
AURKAIP1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
FGF21,0.00254129606099111,No,FANCF|STRA13,PROTISTS
BAD,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C4orf19,0.00254129606099111,No,FANCF|STRA13,PROTISTS
DKKL1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
OR4A16,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C19orf33,0.00254129606099111,No,FANCF|STRA13,PROTISTS
BAALC,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C14orf180,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TYROBP,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PIGBOS1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PRM3,0.00254129606099111,No,FANCF|STRA13,PROTISTS
STH,0.00254129606099111,No,FANCF|STRA13,PROTISTS
RNASE8,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C20orf202,0.00254129606099111,No,FANCF|STRA13,PROTISTS
FAM209A,0.00254129606099111,No,FANCF|STRA13,PROTISTS
FAM209B,0.00254129606099111,No,FANCF|STRA13,PROTISTS
KITLG,0.00254129606099111,No,FANCF|STRA13,PROTISTS
OR5AC2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TREM1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TMEM88B,0.00254129606099111,No,FANCF|STRA13,PROTISTS
IGF2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485105.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
FIS1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
OR10S1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
FAM19A3,0.00254129606099111,No,FANCF|STRA13,PROTISTS
OR2A14,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TEX29,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000487297.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ASIP,0.00254129606099111,No,FANCF|STRA13,PROTISTS
FAM231D,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TSC22D3,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PYDC1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
BAG2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
NFAM1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PAGE3,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TMEM114,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000383407.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000486279.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ZNF35,0.00254129606099111,No,FANCF|STRA13,PROTISTS
RNASE2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CARTPT,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TMEM243,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C4orf3,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CLLU1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PATE2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C1orf158,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TMEM78,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MLN,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TMEM210,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000474279.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
KLRC4,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TSACC,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CXCL1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CXCL2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CXCL3,0.00254129606099111,No,FANCF|STRA13,PROTISTS
AMICA1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
UTS2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485446.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
HLA-DRA,0.00254129606099111,No,FANCF|STRA13,PROTISTS
FGF13,0.00254129606099111,No,FANCF|STRA13,PROTISTS
IL24,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TMEM217,0.00254129606099111,No,FANCF|STRA13,PROTISTS
GUCA2A,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MALL,0.00254129606099111,No,FANCF|STRA13,PROTISTS
APOC1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
OR1G1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
FAM159B,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CCDC179,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CXCL9,0.00254129606099111,No,FANCF|STRA13,PROTISTS
PMCH,0.00254129606099111,No,FANCF|STRA13,PROTISTS
RGCC,0.00254129606099111,No,FANCF|STRA13,PROTISTS
AGTRAP,0.00254129606099111,No,FANCF|STRA13,PROTISTS
KRTAP9-7,0.00254129606099111,No,FANCF|STRA13,PROTISTS
IFNA8,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ARL14EPL,0.00254129606099111,No,FANCF|STRA13,PROTISTS
LY96,0.00254129606099111,No,FANCF|STRA13,PROTISTS
DEFB134,0.00254129606099111,No,FANCF|STRA13,PROTISTS
GNRH1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C12orf60,0.00254129606099111,No,FANCF|STRA13,PROTISTS
IFNA1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
IFNA13,0.00254129606099111,No,FANCF|STRA13,PROTISTS
BOD1L2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
LYPD8,0.00254129606099111,No,FANCF|STRA13,PROTISTS
APOBEC3A,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CAMP,0.00254129606099111,No,FANCF|STRA13,PROTISTS
COLCA2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TIGIT,0.00254129606099111,No,FANCF|STRA13,PROTISTS
IFNL1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
LY6E,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CGA,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MRPL50,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SMIM23,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C15orf53,0.00254129606099111,No,FANCF|STRA13,PROTISTS
KHDC1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485285.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485158.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485038.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485453.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485164.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485374.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485435.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485447.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485176.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485356.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485143.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485576.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
S100A6,0.00254129606099111,No,FANCF|STRA13,PROTISTS
RLN2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485235.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
BAX,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485664.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MSMP,0.00254129606099111,No,FANCF|STRA13,PROTISTS
RNASE9,0.00254129606099111,No,FANCF|STRA13,PROTISTS
C5orf63,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CCL23,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ICOS,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TEX43,0.00254129606099111,No,FANCF|STRA13,PROTISTS
TNFSF14,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MOAP1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
OR52E6,0.00254129606099111,No,FANCF|STRA13,PROTISTS
IQCK,0.00254129606099111,No,FANCF|STRA13,PROTISTS
ENSP00000485520.1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MS4A4E,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MT-ND6,0.00254129606099111,No,FANCF|STRA13,PROTISTS
RNASE3,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CRYGN,0.00254129606099111,No,FANCF|STRA13,PROTISTS
NINJ2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
SSX7,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CGB2,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CGB7,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CGB1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CGB8,0.00254129606099111,No,FANCF|STRA13,PROTISTS
OR5AN1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CST1,0.00254129606099111,No,FANCF|STRA13,PROTISTS
CST4,0.00254129606099111,No,FANCF|STRA13,PROTISTS
F11R,0.00254129606099111,No,FANCF|STRA13,PROTISTS
MPP1,0.00101916021198532,No,FANCE|FAAP24|FANCL|FANCD2|FANCI,ALL_SPECIES
RGS9,0.00101916021198532,No,FANCE|FAAP24|FANCL|FANCD2|FANCI,ALL_SPECIES
SRPRB,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
DDRGK1,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
CTSZ,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
GSTA4,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
STX4,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
STX1A,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
STX1B,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
STX2,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
STX3,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
STX11,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
STX19,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
WDR34,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
FOPNL,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
TCTEX1D2,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
BBS1,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
ENSP00000398526.3,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
ENSP00000424363.1,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
CAPS,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
CAPSL,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
DYNLRB1,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
DYNLRB2,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
TTLL2,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
TTLL3,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
TTLL9,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
TTLL1,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
TTLL6,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
STARD10,0.0013986013986014,No,FANCE|FAAP24,ALL_SPECIES
BBS12,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
MFSD6L,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
SOCS1,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
C9orf172,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
FAM110C,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
RGS9BP,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
VOPP1,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
TOR4A,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
LRRC38,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
BOK,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
KBTBD13,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
GGACT,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
ZBTB21,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
FAM84A,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
FAM84B,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
BHLHE41,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
NKD1,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
NKD2,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
TMEM8C,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
METRNL,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
ZNF703,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
FAM187A,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
MESDC1,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
ELFN2,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
NINJ1,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
MGST1,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
PTGES,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
CCDC89,0.00182982616651418,No,FANCE|FAAP24,ALL_SPECIES
